time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.40800000000000003,-0.0018230812452730838,-0.31162354346381527,-0.022624498576264918,-0.029152125762343717,0.05765969435861429,0.05410440766015845
0.41000000000000003,-0.000984083479683262,-0.30401242100091097,-0.020573432411352455,-0.02804233968705705,0.057218000568739935,0.053925789282213143
0.41200000000000003,-0.00015704821548667702,-0.2964994892442874,-0.01854900440143714,-0.026953149726569592,0.05678570387686421,0.0537487049344163
0.41400000000000003,0.0006588064603998411,-0.2890846071073545,-0.016551231836410496,-0.025884258093388235,0.05636270734280191,0.05357312808828363
0.41600000000000004,0.0014642169080028022,-0.28176758922203393,-0.014580121051881001,-0.02483537002383085,0.05594890307243605,0.053399031561936816
0.418,0.0022598761918100063,-0.2745482074407677,-0.012635667626427871,-0.02380619370159076,0.05554417307785542,0.05322638765065246
0.42,0.0030464368302345335,-0.2674261921870975,-0.0107178566625592,-0.022796440214320146,0.05514839013664963,0.05305516824620282
0.422,0.003824513262541185,-0.2604012338567425,-0.008826663013379532,-0.021805823524819523,0.054761418619653224,0.052885344946620005
0.424,0.004594684077285693,-0.25347298425010223,-0.0069620514774770825,-0.020834060444941738,0.05438311528693962,0.05271688915691719
0.426,0.005357494037732113,-0.2466410580218592,-0.005123976976799893,-0.019880870608466106,0.054013330051988495,0.05254977218128731
0.428,0.0061134559330475735,-0.23990503413683362,-0.0033123847272213958,-0.018945976442442003,0.05365190671406217,0.05238396530727951
0.43,0.0068630522788459825,-0.23326445732381607,-0.0015272104081012206,-0.01802910313761763,0.053298683658925095,0.05221943988243516
0.432,0.007606736886527354,-0.22671883952102823,0.00023161966515505839,-0.017129978618798614,0.05295349452813669,0.05205616738384555
0.434,0.008344936462116426,-0.22026766097838668,0.0019641873113662722,-0.01624833309595064,0.05261616886603493,0.05189411948087819
0.436,0.009078052822550253,-0.21391036965814636,0.0036705758060884275,-0.015383896640980277,0.05228653278084905,0.05173326809069989
