time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.308,-0.009191487443073854,-0.7372289615373397,-0.021204967789629103,-0.005166631694440538,0.03488954477865924,0.017396470010452525
0.31,-0.008102657548255676,-0.7236142607099606,-0.021149023932906408,-0.005253549779238087,0.0345573284478673,0.017394597133861156
0.312,-0.007044960524324351,-0.7098851187247488,-0.021111646908171577,-0.005335567752573933,0.034235574955379544,0.017393065798182006
0.314,-0.006017618415874448,-0.696041848513082,-0.02109217999074353,-0.005413549270192997,0.03392451602743174,0.01739170634974041
0.316,-0.005019908692779351,-0.6820847621148471,-0.021089952865155137,-0.005488300580915206,0.033624300609245594,0.017390373130089287
0.318,-0.004051151454711466,-0.6680141651282911,-0.021104291923974783,-0.005560566915626897,0.03333500317745819,0.017388942338324664
0.32,-0.003110700859478621,-0.6538303525841918,-0.021134528626034044,-0.005631030789366109,0.03305663163616335,0.01738730999484761
0.322,-0.002197939395542692,-0.6395336059071762,-0.021180006181053646,-0.005700311835558969,0.032789134753551163,0.017385390011161794
0.324,-0.0013122740442201852,-0.6251241907099776,-0.021240084806131376,-0.005768967847239903,0.032532409120343386,0.017383112368808185
0.326,-0.0004531336817730214,-0.6106023552296143,-0.02131414577394164,-0.005837496749655946,0.032286305627221124,0.017380421409172175
0.328,0.0003800327139114046,-0.5959683292619967,-0.021401594445982663,-0.00590633927223716,0.03205063546877285,0.017377274234656515
0.33,0.001187755494146181,-0.5812223238787989,-0.0215018623399732,-0.005975882121311615,0.031825175681479134,0.017373639222497905
0.332,0.0019705440821509157,-0.5663645313193162,-0.021614408523201956,-0.006046461488829591,0.031609674226213746,0.017369494646882977
0.334,0.002728889361055087,-0.5513951245113826,-0.021738720626870878,-0.00611836677572164,0.03140385465927609,0.017364827404706684
0.336,0.0034632651869250797,-0.5363142569455621,-0.021874315343228146,-0.0061918444267321515,0.031207420414082643,0.017359631845981882
0.338,0.00414364934456235,-0.5211703368094427,-0.021981969368482845,-0.0062612282737091185,0.031019757007426207,0.017353941298856812
0.34,0.004739778621397628,-0.5060310239165942,-0.022009815080361594,-0.006315787848051091,0.030840083888606484,0.017347790316831535
0.342,0.005244231428265467,-0.49094727172558295,-0.02192386593313822,-0.006343713441671506,0.03066778620432631,0.01734118891431402
0.34400000000000003,0.00565982883014815,-0.4759588990099781,-0.021702868651033214,-0.006333248811827286,0.030502393138285955,0.01733413911629622
0.34600000000000003,0.0059935434333293625,-0.46109786412644804,-0.02133486252556893,-0.006273443927625966,0.030343544339335837,0.017326642514888135
0.34800000000000003,0.0062536446210503804,-0.4463902903935997,-0.020814774169110706,-0.006154639637468096,0.030190959637258485,0.017318703372352084
0.35000000000000003,0.006448422459492953,-0.43185779470317187,-0.020142668383243523,-0.005968758732934232,0.03004441551756032,0.01731032958580747
0.352,0.006585664431713267,-0.417518410922453,-0.01932243600498018,-0.005709455413599018,0.029903727842249594,0.017301532672417075
0.354,0.006672480754655652,-0.40338726418283777,-0.01836078761573723,-0.005372160940377402,0.02976873937279434,0.01729232734295305
0.356,0.006715284048798287,-0.389477082066344,-0.017266470883936957,-0.004954053773206457,0.029639310747404668,0.017282730934982338
0.358,0.00671983198535675,-0.3757985923221845,-0.016049657090791536,-0.004453975814181943,0.029515313897963136,0.017272762830590427
0.36,0.006691291083422701,-0.36236083756053294,-0.014721458775651897,-0.0038723114677901016,0.029396627201360603,0.017262443912702263
0.362,0.006634303301779276,-0.3491714269203552,-0.013293550610359972,-0.003210842490626753,0.029283131887571923,0.017251796080423487
0.364,0.006553047984492633,-0.3362367387177967,-0.011777872312438875,-0.0024725886846601597,0.029174709379882646,0.017240841828280562
0.366,0.006451296671835749,-0.32356208441141066,-0.010186397086598964,-0.001661642175015965,0.029071239342364663,0.017229603887350065
0.368,0.006332460449488098,-0.31115184180208555,-0.00853095252104863,-0.000783001164106345,0.02897259827456966,0.017218104923458766
0.37,0.006199630383907362,-0.29900956368119735,-0.006823083487635495,0.00015759242967083864,0.028878658536416024,0.017206367286723312
0.372,0.00605561188611925,-0.2871380668735777,-0.005073948648995685,0.0011538082308015785,0.02878928771557998,0.017194412806631254
0.374,0.005902953887516826,-0.2755395056440779,-0.0032942438117091744,0.0021988732977682446,0.028704348270321756,0.01718226262716893
0.376,0.0057439736497655325,-0.2642154326634174,-0.0014941466798075176,0.0032857071395797632,0.028623697395549597,0.017169937076938036
0.378,0.005580777934237613,-0.25316685010884066,0.0003167213739148078,0.00440704495063704,0.028547187070871782,0.01715745556968251
0.38,0.005415281154074858,-0.24239425297350103,0.0021293200402190404,0.0055555486266358756,0.028474664257541082,0.01714483653111043
0.382,0.005249221036116136,-0.23189766625097707,0.003935204133080239,0.006723905487706849,0.028405971217315917,0.01713209734833465
0.384,0.00508417223474078,-0.22167667732956664,0.005726529235572597,0.007904914911752492,0.028340945930878547,0.01711925433866135
0.386,0.004921558265945647,-0.21173046466071033,0.0074960507344441485,0.009091563287152438,0.028279422596933168,0.017106322734819157
0.388,0.004762662067028023,-0.20205782354574064,0.009237117677895146,0.010277087843066024,0.028221232195750234,0.01709331668405678
0.39,0.004608635433915875,-0.19265718970596435,0.01094366259533186,0.01145503001859427,0.02816620310294149,0.017080249258835112
0.392,0.004460507543199155,-0.1835266611554638,0.012610188180978366,0.012619279098254887,0.028114161740813604,0.017067132477110336
0.394,0.004319192728061694,-0.17466401877787519,0.014231751554232064,0.013764106878195514,0.02806493325588466,0.01705397733044811
0.396,0.004185497645520453,-0.16606674591284154,0.0158039466595421,0.014884194141611795,0.02801834221216093,0.01704079381842516
0.398,0.004060127945725744,-0.15773204718079992,0.017322885249966058,0.015974649718114797,0.027974213290636207,0.01702759098796891
0.4,0.003943694531767017,-0.1496568667129332,0.01878517680535019,0.017031022884574254,0.02793237198624543,0.01701437697646413
0.402,0.003836719479807904,-0.1418379059037962,0.020187907663296478,0.018049309837726346,0.027892645294227192,0.017001159057605575
0.404,0.0037396416738857408,-0.13427164076508302,0.021528619584634034,0.01902595493440362,0.02785486237854884,0.016987943689119822
0.406,0.00365282219688412,-0.12695433892842067,0.022805287931673135,0.019957847355927205,0.02781885521573857,0.01697473656160109
0.40800000000000003,0.0035765495086319543,-0.11988207632143544,0.02401629960434226,0.02084231381082624,0.02778445920817152,0.016961542647814687
0.41000000000000003,0.0035110444334720547,-0.11305075352342064,0.02516043085417996,0.02167710784608401,0.02775151376156737,0.016948366251922975
0.41200000000000003,0.003456464972694473,-0.10645611179369219,0.026236825077262216,0.022460396292702356,0.027719862822174646,0.01693521105817175
0.41400000000000003,0.0034129109516995992,-0.10009374875631338,0.027244970673021784,0.023190743327415664,0.027689355369845625,0.016922080178654042
0.41600000000000004,0.003380428507453015,-0.09395913371858033,0.028184679045404115,0.023867092589536343,0.027659845863932553,0.016908976199834447
0.418,0.003359014418517825,-0.08804762259689891,0.02905606281493034,0.024488747750676554,0.027631194639653023,0.01689590122757756
0.42,0.0033486202775694363,-0.08235447242194316,0.029859514304285684,0.025055351895809208,0.027603268253278523,0.01688285693047642
0.422,0.0033491565046548377,-0.07687485539485728,0.030595684355408492,0.02556686603702829,0.02757593977518069,0.016869844581322235
0.424,0.0033604961984443626,-0.0716038724673842,0.03126546153228049,0.026023547046593043,0.027549089030419083,0.01685686509659856
0.426,0.003382478822230972,-0.06653656642087458,0.031869951760357784,0.026425925263434458,0.027522602787163564,0.016843919073914027
0.428,0.0034149137213532743,-0.06166793442190732,0.03241045845057666,0.026774781997275232,0.02749637489381307,0.016831006827323858
0.43,0.003457583468989167,-0.056992940035515804,0.0328884631529347,0.027071127126824024,0.027470306366187414,0.016818128420511336
0.432,0.0035102470377907924,-0.05250652468058825,0.033305606781651065,0.027316176963065875,0.02744430542662979,0.01680528369782741
0.434,0.003572642795552916,-0.048203618515745505,0.0336636714507772,0.027511332525386623,0.027418287497265048,0.016792472313201134
0.436,0.0036444913239728205,-0.04407915074778046,0.03396456295580763,0.027658158357026785,0.02739217515000303,0.016779693756955316
0.438,0.0037254980605021526,-0.04012805935845609,0.03421029393331865,0.027758361987026747,0.027365898016166845,0.01676694738057094
